x,f(x)
0.0,0.0
0.010101010101010102,0.042118151209060296
0.020202020202020204,0.08362411998775636
0.030303030303030304,0.12451790633608815
0.04040404040404041,0.1647995102540557
0.05050505050505051,0.20446893174165903
0.06060606060606061,0.24352617079889807
0.07070707070707072,0.2819712274257729
0.08080808080808081,0.3198041016222834
0.09090909090909091,0.35702479338842974
0.10101010101010102,0.3936333027242119
0.11111111111111112,0.42962962962962964
0.12121212121212122,0.4650137741046832
0.13131313131313133,0.49978573614937255
0.14141414141414144,0.5339455157636976
0.15151515151515152,0.5674931129476584
0.16161616161616163,0.600428527701255
0.17171717171717174,0.6327517600244874
0.18181818181818182,0.6644628099173553
0.19191919191919193,0.6955616773798591
0.20202020202020204,0.7260483624119989
0.21212121212121213,0.755922865013774
0.22222222222222224,0.7851851851851851
0.23232323232323235,0.8138353229262321
0.24242424242424243,0.8418732782369146
0.25252525252525254,0.8692990511172328
0.26262626262626265,0.8961126415671871
0.27272727272727276,0.922314049586777
0.2828282828282829,0.9479032751760025
0.29292929292929293,0.9728803183348638
0.30303030303030304,0.997245179063361
0.31313131313131315,1.0209978573614937
0.32323232323232326,1.044138353229262
0.33333333333333337,1.0666666666666664
0.3434343434343435,1.0885827976737068
0.3535353535353536,1.1098867462503825
0.36363636363636365,1.1305785123966938
0.37373737373737376,1.1506580961126416
0.38383838383838387,1.1701254973982247
0.393939393939394,1.1889807162534434
0.4040404040404041,1.2072237526782983
0.4141414141414142,1.2248546066727886
0.42424242424242425,1.2418732782369144
0.43434343434343436,1.2582797673706765
0.4444444444444445,1.2740740740740741
0.4545454545454546,1.2892561983471074
0.4646464646464647,1.3038261401897764
0.4747474747474748,1.3177838996020812
0.48484848484848486,1.331129476584022
0.494949494949495,1.3438628711355982
0.5050505050505051,1.3559840832568104
0.5151515151515152,1.3674931129476584
0.5252525252525253,1.378389960208142
0.5353535353535354,1.3886746250382611
0.5454545454545455,1.3983471074380165
0.5555555555555556,1.4074074074074072
0.5656565656565657,1.415855524946434
0.5757575757575758,1.4236914600550963
0.5858585858585859,1.4309152127333944
0.595959595959596,1.4375267829813283
0.6060606060606061,1.443526170798898
0.6161616161616162,1.4489133761861033
0.6262626262626263,1.4536883991429443
0.6363636363636365,1.4578512396694214
0.6464646464646465,1.4614018977655339
0.6565656565656566,1.4643403734312823
0.6666666666666667,1.4666666666666663
0.6767676767676768,1.4683807774716864
0.686868686868687,1.4694827058463422
0.696969696969697,1.4699724517906332
0.7070707070707072,1.4698500153045606
0.7171717171717172,1.4691153963881236
0.7272727272727273,1.467768595041322
0.7373737373737375,1.4658096112641565
0.7474747474747475,1.4632384450566267
0.7575757575757577,1.4600550964187324
0.7676767676767677,1.4562595653504742
0.7777777777777778,1.4518518518518517
0.787878787878788,1.4468319559228646
0.797979797979798,1.4411998775635138
0.8080808080808082,1.4349556167737985
0.8181818181818182,1.4280991735537187
0.8282828282828284,1.420630547903275
0.8383838383838385,1.412549739822467
0.8484848484848485,1.4038567493112946
0.8585858585858587,1.394551576369758
0.8686868686868687,1.3846342209978573
0.8787878787878789,1.3741046831955919
0.888888888888889,1.3629629629629627
0.8989898989898991,1.351209060299969
0.9090909090909092,1.3388429752066113
0.9191919191919192,1.3258647076828893
0.9292929292929294,1.3122742577288027
0.9393939393939394,1.2980716253443523
0.9494949494949496,1.2832568105295372
0.9595959595959597,1.2678298132843584
0.9696969696969697,1.2517906336088152
0.9797979797979799,1.2351392715029073
0.98989898989899,1.2178757269666356
1.0,1.1999999999999997
